task_id,origin_id,proxy_selected,conservative_lag_selected,removed_by_lag,removed_end_dates,trigger
SocialGood_h3_f1,SocialGood:h3:f1:o578,53,51,"['0ad90710b8080ce0', '0fe133c2b1358346', '29b42a102eba8de2', '3ac6ed3afe1fccae', '3b0a97c7f14f2345', '60852337109e1518', '715424303fc91c14', '99cc241b06d87882', 'da5ab5d60f11b4cd', 'f0e62af2c44e8e43']","['1996-02-04', '1996-02-29', '1996-02-18', '1996-02-11', '1996-02-11', '1996-01-31', '1996-02-25', '1996-02-25', '1996-02-18', '1996-02-04']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o579,53,52,"['23f8497924308e88', '2eaf9fb67acb5e17', '329b63fcf3811203', '849f269ff512d4d1', 'b18b404c53c7eaa3', 'b82d1ab0e73fb8c9', 'c4b07c7aef610dfb', 'c7ad5bd65d3a60f5', 'd370fa4ae422e33d', 'fe5fd625eb38af54', 'ff704b3646033d42']","['1996-03-10', '1996-03-03', '1996-03-17', '1996-03-31', '1996-03-31', '1996-03-03', '1996-03-24', '1996-03-17', '1996-03-10', '1996-03-24', '1996-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o580,53,51,"['017ab36d99e8d05a', '25789ba4fe3dc5d4', '6e59dfc75ab389df', '849f269ff512d4d1', '8f8fdf0ececce0b6', '974c26904897dacc', 'b18b404c53c7eaa3', 'd997f03fde030121', 'dc15768a901b6047', 'e4085cf80e85b964', 'ecacb79e2212c39b', 'ff704b3646033d42']","['1996-04-28', '1996-04-07', '1996-04-21', '1996-03-31', '1996-04-14', '1996-04-07', '1996-03-31', '1996-04-14', '1996-04-30', '1996-04-21', '1996-04-28', '1996-03-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o581,53,52,"['5567a56b1d276dd9', '60f177dcdb4939b7', '834708e0f5547418', '85cbb64d5ee1e2ea', 'b1aafc1d0986eec3', 'b8f1ee0d2152d5b4', 'dfb17944c5bdbba5', 'e213b9ea814d5f77']","['1996-05-12', '1996-05-12', '1996-05-31', '1996-05-05', '1996-05-05', '1996-05-19', '1996-05-19', '1996-05-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o582,53,51,"['06c68aabf10ad7cb', '833d9c3c2558c43f', '834708e0f5547418', '9fd146d19f991344', 'a86ad159e450b5fd', 'a9a5aab95dee3f98', 'b702826ddfe5f857', 'e2faf4eccf064572', 'fb66c8694677ae80', 'fd999e20110e4eb4', 'fff5d65c16a6f7ea']","['1996-06-02', '1996-06-09', '1996-05-31', '1996-06-30', '1996-06-02', '1996-06-23', '1996-06-16', '1996-06-30', '1996-06-30', '1996-06-09', '1996-06-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o583,53,52,"['079a13a91cb4e5bc', '1191d2635651a139', '2c8e1da019d70308', '3a95c8b0aa6b7a6c', '591b64c8302a6250', '988a8010294f5626', 'b5f685cd2f1c0cfd', 'edb289d97031e752', 'f4453a7a0e75ade8']","['1996-07-21', '1996-07-28', '1996-07-14', '1996-07-31', '1996-07-14', '1996-07-28', '1996-07-07', '1996-07-07', '1996-07-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o584,53,52,"['03e69ecdfbf062cb', '09bd0ef4aefbd6f6', '25a93a51751b0f7c', '26601fb033b9e8a1', '2c158a4b8f6ec3b9', '7d33fbc26e289c75', '98f33c7fd62ed460', 'c5ea24e876a90e1a', 'f4a45f3506d76dc8']","['1996-08-11', '1996-08-18', '1996-08-04', '1996-08-25', '1996-08-25', '1996-08-04', '1996-08-18', '1996-08-31', '1996-08-11']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o585,53,51,"['03f1ce2a340705a3', '1ac88b612682d2f2', '2e28b1d1e67c34c2', '2e92dbb0101a0e96', '9b66b6d45894f749', 'a4985c1459501eff', 'abb7b78910ca3a82', 'adc2b5db9ef85b6f', 'b87e2f375b715116', 'c0971b4be00c720a', 'c5ea24e876a90e1a', 'f50a9fb1cf20adc2']","['1996-09-29', '1996-09-15', '1996-09-08', '1996-09-22', '1996-09-30', '1996-09-01', '1996-09-29', '1996-09-15', '1996-09-22', '1996-09-01', '1996-08-31', '1996-09-08']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o586,53,52,"['1b77eda194ab91b2', '3544046005d23dc2', '3725a3be164310f7', '4790a6dc24ebd31e', '983d245432739354', 'a1b58651040df8c0', 'b5c3857a01175b82', 'cb31806d45d99f47', 'e685efaa56bd8fe4']","['1996-10-31', '1996-10-20', '1996-10-13', '1996-10-20', '1996-10-06', '1996-10-13', '1996-10-06', '1996-10-27', '1996-10-27']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o587,53,51,"['04d77d8060d8e74f', '1b77eda194ab91b2', '724d65382a606995', 'b2395090f3cf663c', 'c24fc611421fbec5', 'c93bbe85fd0deb9a', 'd521764d30391725', 'e5c6a217add1d33f', 'edb9c433ded1ccb1', 'fd08ce2ca0010406']","['1996-11-10', '1996-10-31', '1996-11-03', '1996-11-30', '1996-11-03', '1996-11-24', '1996-11-24', '1996-11-10', '1996-11-17', '1996-11-17']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o588,53,52,"['09bc0d5d62b09f4a', '0e9e4ad76bcdc00a', '3148cc550b1ed633', '4e90cf2cf2541d63', '77154b5ef038adc0', '873086cab2286e3f', '9aca63801152d3cb', 'a4bc013f2ac3059b', 'a73da7451bff7091', 'eb839fa13774be42']","['1996-12-29', '1996-12-15', '1996-12-01', '1996-12-15', '1996-12-01', '1996-12-29', '1996-12-22', '1996-12-08', '1996-12-31', '1996-12-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o589,54,53,"['14273bb855bb244e', '1b0937ef1093ae23', '25a9de7a7b94a2f7', '30238907a174bad4', '32eb9b392a52fa5d', 'b8b4ffd7ced3d2e1', 'cd635dd4c9ee600e', 'cd75d84771814516', 'de75c59596553258']","['1997-01-26', '1997-01-19', '1997-01-12', '1997-01-19', '1997-01-05', '1997-01-12', '1997-01-26', '1997-01-31', '1997-01-05']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o590,54,52,"['1493d6aa247f136f', '175e35bd097ab037', '1ae86d2a3fe96bdf', '7c8ae48fff1edc77', '7c93d6f7d8be608b', 'a15cb43008de1b78', 'c71de999cf842dd9', 'cd75d84771814516', 'd3896245863509ab']","['1997-02-09', '1997-02-09', '1997-02-28', '1997-02-16', '1997-02-16', '1997-02-02', '1997-02-02', '1997-01-31', '1997-02-23']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o591,54,53,"['3ed80526b4edc776', '48a16deafc349388', '67975c4c969ad2b7', '80ec35db7693f234', '83fbdb573165f571', '904fbf16cdce1f04', 'a469bb1a0b842721', 'b9e90db57ba139c2', 'd0e57c748db35e7d', 'e1823f7f8c566617', 'faa8ec2e5effb869']","['1997-03-30', '1997-03-09', '1997-03-23', '1997-03-02', '1997-03-31', '1997-03-30', '1997-03-23', '1997-03-16', '1997-03-09', '1997-03-02', '1997-03-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o592,53,52,"['83fbdb573165f571', 'b19e4a623b60cb46', 'b5bdf679ed73de14', 'cbd2771b2e295222', 'ccc6954e698ac52d', 'cf6a01880c3619b8', 'db8753557c582804', 'dda45e4fc378fec9', 'f63b19490e083108']","['1997-03-31', '1997-04-13', '1997-04-27', '1997-04-13', '1997-04-06', '1997-04-20', '1997-04-20', '1997-04-06', '1997-04-27']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o593,53,53,"['1edc406e08d86862', '2f8c4ebb161e7227', '3bc75ed8c51c2034', '54a1ea4eb49ab511', '5da5c79e6c9f0353', 'a42763252b002f52', 'ec13ad5f3d7dc51c', 'f5037f7a31376b65']","['1997-05-25', '1997-05-04', '1997-05-18', '1997-05-04', '1997-05-11', '1997-05-11', '1997-05-25', '1997-05-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o594,53,52,"['24c793794b07d9ab', '2f43e83e4f94c020', '49397c70d16fbbe9', '5ce780aca1d1bc01', '6e6b41d35927984c', '9029b1ed408d7b46', '96ab68e28043ecf3', '9a17cd500b006e5a', '9f689279a9936ecf', 'a749bf0a04a0b460', 'f4e0ae208214a49e']","['1997-06-29', '1997-06-15', '1997-06-22', '1997-06-22', '1997-06-01', '1997-06-29', '1997-06-08', '1997-06-30', '1997-06-01', '1997-06-08', '1997-06-15']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o595,52,52,"['25eb5675c9be36a3', '2ae7ce5aa2c549a7', '3894cce3878bb99b', '5856a37e4a1c1e92', 'ded980a207565324', 'df29895b0b1973f0', 'dfbe327d741d47a2', 'f065db67072853a8']","['1997-07-20', '1997-07-13', '1997-07-06', '1997-07-13', '1997-07-27', '1997-07-06', '1997-07-27', '1997-07-20']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o596,52,51,"['0772d7d586f5fa9c', '124f343714030a81', '2a6b7bc00587fe07', '7ecd923c85e1ec1c', '8122dfa5900c0c77', '872094cf768316da', '87c9124f77408a27', '89a84827c97a2c97', '995ed75c99450c7f', 'fb5cd7f9c65dda77', 'fe0b6e545b2a0796']","['1997-08-10', '1997-08-17', '1997-08-24', '1997-08-31', '1997-08-17', '1997-08-24', '1997-08-31', '1997-08-31', '1997-08-03', '1997-08-10', '1997-08-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o597,52,50,"['0fa0eca227540c37', '1075dc7814830296', '230e924404df9dae', '2ec45d29680484b4', '445dcf0996e7b763', '7ecd923c85e1ec1c', '87c9124f77408a27', '89a84827c97a2c97', '91d5e83932fb85ce', 'a9099a5ba22a010d', 'b886759299bc7fee', 'f8bab088a19d6a84']","['1997-09-30', '1997-09-21', '1997-09-07', '1997-09-07', '1997-09-21', '1997-08-31', '1997-08-31', '1997-08-31', '1997-09-14', '1997-09-28', '1997-09-14', '1997-09-28']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o598,51,51,"['0757f780b1e1c68d', '456693e11e09a855', '822759baa6c6ae87', 'a24744088a9074be', 'a46237f2b415668b', 'a49123752d5f98f0', 'd03310c75a181f6c', 'd0b33a3ec27eefb8']","['1997-10-05', '1997-10-12', '1997-10-26', '1997-10-05', '1997-10-12', '1997-10-19', '1997-10-19', '1997-10-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o599,52,51,"['16289640b4dfce9c', '1ea9127151dc3942', '20b1a944cb00a42d', '2119f1b9bf50f2c3', '60bbc88ce84596ee', '77dcfbbb2d877033', '7f7309ccacf42424', '8c7c54eb45412847', 'b16d528706e54f4c', 'c334f36707c58306', 'd994a1d739f26729']","['1997-11-23', '1997-11-30', '1997-11-30', '1997-11-02', '1997-11-09', '1997-11-16', '1997-11-02', '1997-11-23', '1997-11-16', '1997-11-30', '1997-11-09']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o600,52,51,"['2a987669c966d0c3', '44bd780faeb88a4a', '59cc1fe0accc5645', '5b5c7aa7568ef560', '6e5013cdb3478044', '942a3cea95efaa43', '9cfdc8fecb92e495', 'a9f89413c164c229', 'ff9d2fc6d5e3449c']","['1997-12-28', '1997-12-31', '1997-12-28', '1997-12-07', '1997-12-14', '1997-12-14', '1997-12-21', '1997-12-07', '1997-12-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o601,52,51,"['38eba7a2886e301d', '682d486379dec26a', '7feccff8de232acc', '9316c693d1106480', 'bd9f53b3fb1d621c', 'cd9de11dcc6a022f', 'ce02102a06330152', 'd1216990e38838a8', 'e6d7be0f891b444c']","['1998-01-11', '1998-01-31', '1998-01-11', '1998-01-18', '1998-01-18', '1998-01-04', '1998-01-04', '1998-01-25', '1998-01-25']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o602,52,50,"['257664d2e4f03211', '43abfdf0f2ae568f', '590f4a5c6ba90d1d', '5ca835d90b2ed3e7', '682d486379dec26a', '79116e3653afb16d', '7e87f4b5f796128c', '911bde5d9c9339ef', 'd2851fbd148e326c', 'e82a61d3e0958ce5']","['1998-02-22', '1998-02-15', '1998-02-01', '1998-02-01', '1998-01-31', '1998-02-08', '1998-02-15', '1998-02-08', '1998-02-28', '1998-02-22']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o603,51,51,"['124b012424f41bb3', '37304305b2f7e9a7', '39a0c5534c255dd7', '4db37513af4bcb7a', '5e2e5812559078ae', '78f216381e456d5d', 'c28d93b1de7dc141', 'd2f8ae88a60b282f', 'd91cc85ade1499bd', 'eeb70296f2ca822c']","['1998-03-15', '1998-03-22', '1998-03-01', '1998-03-08', '1998-03-08', '1998-03-01', '1998-03-29', '1998-03-22', '1998-03-15', '1998-03-29']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o604,51,50,"['20a7d2a3d95b9fac', '4f7f8da305195480', '61bed2e22382ffcc', '804378626bde344d', '8615d780fb457a7d', 'a029237d08572d24', 'a8c04a1d14ce0fa4', 'fd805c53a9f8852c']","['1998-04-19', '1998-04-05', '1998-04-12', '1998-04-30', '1998-04-26', '1998-04-05', '1998-04-26', '1998-04-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o605,51,50,"['2e732aa285fa32e8', '325e50e9380f0801', '56b2fff3419acd92', '615cf8bb0e3e54e9', '67d036c1102c9f1e', '7451566fb6ea6c65', '92957866edc354f4', '9a43e39b0bc36978', 'aca350e629ddb304', 'b3b4393c995941cc']","['1998-05-03', '1998-05-31', '1998-05-10', '1998-05-17', '1998-05-31', '1998-05-24', '1998-05-31', '1998-05-03', '1998-05-24', '1998-05-10']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o606,51,49,"['0f050eacd25f77e0', '135c1be5857cba66', '17901c744c5d06af', '2b1048c0e3c969aa', '313d860bd73396ea', '325e50e9380f0801', '67d036c1102c9f1e', '682c7e726f934d93', '7c61716133bd2c29', '928fb39bf8db3199', '92957866edc354f4', 'bf6b58a1c2839f03']","['1998-06-28', '1998-06-21', '1998-06-30', '1998-06-28', '1998-06-07', '1998-05-31', '1998-05-31', '1998-06-21', '1998-06-07', '1998-06-14', '1998-05-31', '1998-06-14']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o607,51,50,"['47d9b5e0be536c8c', '49e3bb2220f906a5', '4b9ebf1a4176a92e', '610d32a7a0c381d7', 'a3d9789ef58a442a', 'b6cf053f4a504d21', 'dc00c0f9d7a5753a', 'ed15b645bb8b8532', 'f156b1c1c43a5785']","['1998-07-19', '1998-07-31', '1998-07-05', '1998-07-19', '1998-07-12', '1998-07-05', '1998-07-26', '1998-07-26', '1998-07-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o608,51,50,"['157a8e32523b0205', '1facad5a25fd2907', '3f5524dfd58c58e6', '4afb26af1c3ca7d0', '5895f2bb83cb0306', '5fbd602fc33a14df', '7d854dd344f1c5a0', '950012bdc2930dda', 'a2175208b672c7f3', 'f1ab90e94e1d1b68', 'fafa06b713dcac48']","['1998-08-30', '1998-08-09', '1998-08-02', '1998-08-23', '1998-08-02', '1998-08-30', '1998-08-09', '1998-08-16', '1998-08-23', '1998-08-31', '1998-08-16']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o609,51,49,"['067e6deed3e85755', '119945b6b382f633', '247265adc2f5c0d3', '2f813f81ba14b758', '8f34fd5d8b9505bb', 'a2a555fe55f7e8df', 'a631b13f07a68932', 'b4f807b0ccb29922', 'bba4af887a922535', 'f1ab90e94e1d1b68']","['1998-09-13', '1998-09-13', '1998-09-06', '1998-09-30', '1998-09-20', '1998-09-27', '1998-09-27', '1998-09-20', '1998-09-06', '1998-08-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o610,51,50,"['10ad67d9a1c90f59', '22cff705b2e4b4ef', '5ca4341cbd41cc7a', '841bc53b7e2bcd06', '8a01ab1dd17df253', '8a9adaca3b8f9ecb', 'dce87ec87c2907ea', 'e798650a2bc7b87c', 'fd693c42fb88ae0d']","['1998-10-04', '1998-10-25', '1998-10-11', '1998-10-18', '1998-10-04', '1998-10-18', '1998-10-25', '1998-10-11', '1998-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o611,51,49,"['0527bbcedf00a753', '0560c950dcc5cc51', '0951793f541c3873', '1214a6c8682e10dc', '22249c4f3ba055b2', '3079eba58a963171', '5433b04305b3eb8a', 'a7d06d60c31ed827', 'ae84e3d55985be09', 'b540b192ad24e492', 'fd693c42fb88ae0d']","['1998-11-15', '1998-11-29', '1998-11-22', '1998-11-08', '1998-11-30', '1998-11-01', '1998-11-01', '1998-11-15', '1998-11-22', '1998-11-08', '1998-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o612,51,50,"['058b32ab8c87cdfe', '54820e787ce6c890', '5541c827b9ad020d', 'b1562de44d8a190b', 'bef371b2066f4efb', 'd2ee9c55577d6862', 'd2fcca1cfb7b6734', 'e20440c6833fa0c5', 'eff0c638fcb0c605']","['1998-12-20', '1998-12-13', '1998-12-27', '1998-12-06', '1998-12-20', '1998-12-31', '1998-12-06', '1998-12-27', '1998-12-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o613,50,50,"['037587995b1265b5', '29f8be004049d272', '34f8004da08fae1f', '4384967ebc10ac28', '51f4f80a8631aa6b', '5b1028c0bd575b42', '8030377ab448dc93', '87a07a2cb8f119a2', '8b5604c73b4f1236', 'db92869eeb49325d']","['1999-01-24', '1999-01-03', '1999-01-31', '1999-01-10', '1999-01-31', '1999-01-17', '1999-01-24', '1999-01-17', '1999-01-10', '1999-01-03']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o614,50,49,"['07e435826763509d', '0c9d3f2d818baa6a', '201045f162e244ce', '34f8004da08fae1f', '51f4f80a8631aa6b', '5428cd5387d4ae89', '58d1153cb2b3efed', '5a01fc1db712187d', '61d6c641cdad0b64', '8488b71d66828ac9', 'b17adc2b73ad6bfc']","['1999-02-07', '1999-02-21', '1999-02-28', '1999-01-31', '1999-01-31', '1999-02-07', '1999-02-28', '1999-02-28', '1999-02-14', '1999-02-14', '1999-02-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o615,50,49,"['09c886b3f55f2765', '134ced470bb0dee8', '13939703ec2a2078', '52ae7acefd904738', '7d490d89ae833b04', '837e48996f28bc94', '8f402b844d8cca09', '90a0c0af63133872', 'bf44f553f5f7e5e5']","['1999-03-07', '1999-03-21', '1999-03-21', '1999-03-28', '1999-03-31', '1999-03-14', '1999-03-07', '1999-03-28', '1999-03-14']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o616,50,49,"['0ae2d2124f183323', '129c03bbbb7bc781', '46022e8d7ac999bb', '7d490d89ae833b04', 'a52cea76361a95cb', 'a9f8920297e89ef4', 'b0d089ab9b907850', 'e6f3ed02bec41cea', 'f0de85c5768ce50b']","['1999-04-04', '1999-04-04', '1999-04-11', '1999-03-31', '1999-04-18', '1999-04-11', '1999-04-25', '1999-04-18', '1999-04-25']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o617,50,50,"['17df220388cc5415', '241accc851e2d225', '2508664b4d9abacf', '374eacf6153005a9', '66539b1c2c9945a8', '78efd5c72da3641b', 'a0b94b9b6cecc731', 'ae6b23c413d8c2eb', 'c21315b232ce4160', 'cc98d5282837bf41']","['1999-05-16', '1999-05-23', '1999-05-09', '1999-05-16', '1999-05-30', '1999-05-09', '1999-05-23', '1999-05-30', '1999-05-02', '1999-05-02']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o618,50,49,"['1623a51e9d656854', '398d08a2525e78ca', '498bb67ac2132e2d', '4996675f045b1d5d', '52c4262a57807a22', '707ba741e8960804', '94cfb5d76606d07a', 'c810a92f4a04c170', 'd5c72a6d527f6e9e']","['1999-06-06', '1999-06-06', '1999-06-13', '1999-06-27', '1999-06-30', '1999-06-20', '1999-06-27', '1999-06-20', '1999-06-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o619,51,50,"['161f8e7a4af751f1', '162fe1c8a928efd5', '3b2f27448415f0c6', '3f53be5ed9e985f1', '49648ec69e503add', '74bd8e92123ce598', '8ee4098cc5cc7186', 'c17db6bc86c4541c', 'd797f388e68d8d62']","['1999-07-11', '1999-07-25', '1999-07-31', '1999-07-18', '1999-07-25', '1999-07-18', '1999-07-04', '1999-07-11', '1999-07-04']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o620,50,50,"['1207e2e4425238f3', '138e6a97c05ee958', '26e9491c2d9758b8', '331e35683d75eba3', '3890529770e6e7ee', '488bfe4898a0aeae', '50ed47bd53f791f4', '8666e7df3a12e794', 'b3015ee2613ebcf5', 'eb3642f581af7425']","['1999-08-01', '1999-08-22', '1999-08-29', '1999-08-08', '1999-08-29', '1999-08-08', '1999-08-22', '1999-08-01', '1999-08-15', '1999-08-15']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o621,49,49,"['356983bd1be7d590', '627c34de22e59e9f', '726dc134c62e910c', '909067af33567db1', '94004ea308f2cdf7', '975a0a85b8129366', 'cacbbfa343435c27', 'f2f0bf4e093a65fa']","['1999-09-05', '1999-09-19', '1999-09-26', '1999-09-19', '1999-09-12', '1999-09-26', '1999-09-05', '1999-09-12']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o622,50,49,"['169bbe33c88d91ab', '436cf76e887537ab', '462c1b40c397bbbc', '5370a3568491ab1f', 'a3f1571861061713', 'b6ec708b20edb654', 'c7c94491f109f218', 'ecbc2a62d002d265', 'f32875556120a2f0', 'f8d43624da07d836']","['1999-10-24', '1999-10-10', '1999-10-03', '1999-10-17', '1999-10-17', '1999-10-10', '1999-10-24', '1999-10-31', '1999-10-03', '1999-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o623,50,48,"['1cb831c082126816', '4e96571074b395c1', '4fd24919e1fb8582', '5c9877f85d6f143d', '8bf2ff723e2b53d9', '8cfdeead2e370dba', '8e8819384b310940', 'aa4c9b2c96c5c84e', 'ecbc2a62d002d265', 'f8d43624da07d836']","['1999-11-21', '1999-11-07', '1999-11-21', '1999-11-28', '1999-11-28', '1999-11-30', '1999-11-07', '1999-11-14', '1999-10-31', '1999-10-31']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o624,49,49,"['0b6d2a0e371d82fd', '3a8c452ab00ce099', '4d198e097d5cf38e', '75e0099b48a131b2', 'c4de313e2d424573', 'ced90b63f73b7877', 'e39ed50dfb3a769a', 'fb0e8cee48abe157']","['1999-12-12', '1999-12-19', '1999-12-05', '1999-12-05', '1999-12-12', '1999-12-26', '1999-12-26', '1999-12-19']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o625,49,48,"['099a5b03acb43d57', '16320de2113c8a4d', '16e23a192ad330a5', '193d680ce081c90a', '561d6ac1773d6d8f', '919aae4e601aa64a', 'a4c747582329c27d', 'a840339cfbac7429', 'b7f616ef899d766f', 'c9db20e4a46a9edb', 'd106e3238b7b6f32']","['2000-01-09', '2000-01-16', '2000-01-02', '2000-01-31', '2000-01-02', '2000-01-30', '2000-01-09', '2000-01-23', '2000-01-16', '2000-01-23', '2000-01-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o626,49,47,"['193d680ce081c90a', '27ec6087a8b666f9', '33bd256ad93524bc', '54275e31ec180dc6', '5534d5637143c0de', '5d8bc4b873b6e184', '71ae802d8a3f5ca4', '74e57efb405750dd', '7cb0cd842fc42e67', '919aae4e601aa64a', 'd106e3238b7b6f32', 'd2d57d6394abfad5']","['2000-01-31', '2000-02-13', '2000-02-20', '2000-02-27', '2000-02-29', '2000-02-20', '2000-02-06', '2000-02-06', '2000-02-27', '2000-01-30', '2000-01-30', '2000-02-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o627,49,49,"['02b9318f003b6218', '2f5859f02480ca51', '435e43175b02e466', '5dca248d0468c808', '859605a74c83b632', 'd9dc485aa6e4e392', 'de566b07b992b33f', 'f2b43854de14c436']","['2000-03-12', '2000-03-19', '2000-03-26', '2000-03-05', '2000-03-19', '2000-03-05', '2000-03-12', '2000-03-26']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o628,49,48,"['0da6f6f17edee5d5', '438ccbe72d85cab6', '54d388c5baf6718c', '74371aebe12569e4', '82d2ec09e1d7907e', '8b8a646335d1f4c8', 'ce90eceafb7cf473', 'd6d8a6168fde886f', 'db98b8bb86461e21', 'f799c5198c84ad66']","['2000-04-23', '2000-04-09', '2000-04-30', '2000-04-16', '2000-04-02', '2000-04-16', '2000-04-09', '2000-04-23', '2000-04-30', '2000-04-30']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o629,48,48,"['079aaafe2a8a62ce', '4eeb9b7493d7c910', '577ac49411ebfb79', '7222191b7bef5f29', '808b2f784d33cfe7', '9fe56bdcd1fd8e9e', 'c6cf9f3cf33c6996', 'e83ed912808b3dea']","['2000-05-14', '2000-05-07', '2000-05-28', '2000-05-28', '2000-05-07', '2000-05-21', '2000-05-14', '2000-05-21']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o630,48,47,"['03e8da33cc26231d', '160df892ff74ce1d', '2d122c9d9ce849d4', '6bc454048c58e32b', '8dc3b24523ce072b', '98cad9527949d7d9', 'a8d51c69cbdd3d7f', 'b315f62193dde1c7', 'ebce1f4a1b466e99']","['2000-06-04', '2000-06-18', '2000-06-11', '2000-06-11', '2000-06-25', '2000-06-30', '2000-06-04', '2000-06-25', '2000-06-18']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o631,48,47,"['223e4dc6231224f6', '2983e8f326144a0b', '379fc9b24f9e75e1', '5ca76cf50985ed76', '73332407aaff824d', '7390922e80261acb', 'a15be7cf0a42e853', 'a2c2414bd630f064', 'a8325fa3cc9de60c', 'df61f46c75360716', 'ee1ff0f87147b1e2']","['2000-07-31', '2000-07-30', '2000-07-16', '2000-07-16', '2000-07-02', '2000-07-23', '2000-07-30', '2000-07-09', '2000-07-02', '2000-07-09', '2000-07-23']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o632,47,47,"['05aa345bf9928713', '277ca096f56c8cbc', '2cf8bbcbf73b300a', '34446490a8f899aa', '41d93d722fd7a1dd', '5abbf4f9017a8287', 'd1612d66819f217c', 'f749abe1271518c3']","['2000-08-20', '2000-08-27', '2000-08-20', '2000-08-13', '2000-08-06', '2000-08-06', '2000-08-27', '2000-08-13']",lag_not_elapsed
SocialGood_h3_f1,SocialGood:h3:f1:o633,47,46,"['425bce624788c6af', '656f815d9448823e', '69ab692ac781ba4b', '6e8a7707b11114c5', '7d2108db7a8a89d7', '9e1098c560453c49', 'b99759cbc80f67b8', 'e128c91322f01d52', 'fbeb1baac64ebfa6']","['2000-09-03', '2000-09-10', '2000-09-17', '2000-09-10', '2000-09-24', '2000-09-17', '2000-09-24', '2000-09-30', '2000-09-03']",lag_not_elapsed
