source_bundle_row,origin_id,origin_index,segment,cutoff_time,history_start,segment_lo,segment_hi,package_row,package_partition,horizon_end_index
703,Climate:h4:f2:o758,758,calibration,2014-07-15T00:00:00,2013-07-16T00:00:00,636,763,703,selection_fit,762
704,Climate:h4:f2:o759,759,calibration,2014-07-22T00:00:00,2013-07-23T00:00:00,636,763,704,selection_fit,763
705,Climate:h4:f2:o763,763,decision,2014-08-19T00:00:00,2013-08-20T00:00:00,763,1017,705,selection_fit,767
706,Climate:h4:f2:o764,764,decision,2014-08-26T00:00:00,2013-08-27T00:00:00,763,1017,706,selection_fit,768
707,Climate:h4:f2:o765,765,decision,2014-09-02T00:00:00,2013-09-03T00:00:00,763,1017,707,selection_fit,769
708,Climate:h4:f2:o766,766,decision,2014-09-09T00:00:00,2013-09-10T00:00:00,763,1017,708,selection_fit,770
709,Climate:h4:f2:o767,767,decision,2014-09-16T00:00:00,2013-09-17T00:00:00,763,1017,709,selection_fit,771
710,Climate:h4:f2:o768,768,decision,2014-09-23T00:00:00,2013-09-24T00:00:00,763,1017,710,selection_fit,772
711,Climate:h4:f2:o769,769,decision,2014-09-30T00:00:00,2013-10-01T00:00:00,763,1017,711,selection_fit,773
712,Climate:h4:f2:o770,770,decision,2014-10-07T00:00:00,2013-10-08T00:00:00,763,1017,712,selection_fit,774
713,Climate:h4:f2:o771,771,decision,2014-10-14T00:00:00,2013-10-15T00:00:00,763,1017,713,selection_fit,775
714,Climate:h4:f2:o772,772,decision,2014-10-21T00:00:00,2013-10-22T00:00:00,763,1017,714,selection_fit,776
715,Climate:h4:f2:o773,773,decision,2014-10-28T00:00:00,2013-10-29T00:00:00,763,1017,715,selection_fit,777
716,Climate:h4:f2:o774,774,decision,2014-11-04T00:00:00,2013-11-05T00:00:00,763,1017,716,selection_fit,778
717,Climate:h4:f2:o775,775,decision,2014-11-11T00:00:00,2013-11-12T00:00:00,763,1017,717,selection_fit,779
718,Climate:h4:f2:o776,776,decision,2014-11-18T00:00:00,2013-11-19T00:00:00,763,1017,718,selection_fit,780
719,Climate:h4:f2:o777,777,decision,2014-11-25T00:00:00,2013-11-26T00:00:00,763,1017,719,selection_fit,781
720,Climate:h4:f2:o778,778,decision,2014-12-02T00:00:00,2013-12-03T00:00:00,763,1017,720,selection_fit,782
721,Climate:h4:f2:o779,779,decision,2014-12-09T00:00:00,2013-12-10T00:00:00,763,1017,721,selection_fit,783
722,Climate:h4:f2:o780,780,decision,2014-12-16T00:00:00,2013-12-17T00:00:00,763,1017,722,selection_fit,784
723,Climate:h4:f2:o781,781,decision,2014-12-23T00:00:00,2013-12-24T00:00:00,763,1017,723,selection_fit,785
724,Climate:h4:f2:o782,782,decision,2014-12-30T00:00:00,2013-12-31T00:00:00,763,1017,724,selection_fit,786
725,Climate:h4:f2:o783,783,decision,2015-01-06T00:00:00,2014-01-07T00:00:00,763,1017,725,selection_fit,787
726,Climate:h4:f2:o784,784,decision,2015-01-13T00:00:00,2014-01-14T00:00:00,763,1017,726,selection_fit,788
727,Climate:h4:f2:o785,785,decision,2015-01-20T00:00:00,2014-01-21T00:00:00,763,1017,727,selection_fit,789
728,Climate:h4:f2:o786,786,decision,2015-01-27T00:00:00,2014-01-28T00:00:00,763,1017,728,selection_fit,790
729,Climate:h4:f2:o787,787,decision,2015-02-03T00:00:00,2014-02-04T00:00:00,763,1017,729,selection_fit,791
730,Climate:h4:f2:o788,788,decision,2015-02-10T00:00:00,2014-02-11T00:00:00,763,1017,730,selection_fit,792
731,Climate:h4:f2:o789,789,decision,2015-02-17T00:00:00,2014-02-18T00:00:00,763,1017,731,selection_fit,793
732,Climate:h4:f2:o790,790,decision,2015-02-24T00:00:00,2014-02-25T00:00:00,763,1017,732,selection_fit,794
733,Climate:h4:f2:o791,791,decision,2015-03-03T00:00:00,2014-03-04T00:00:00,763,1017,733,selection_fit,795
734,Climate:h4:f2:o792,792,decision,2015-03-10T00:00:00,2014-03-11T00:00:00,763,1017,734,selection_fit,796
735,Climate:h4:f2:o793,793,decision,2015-03-17T00:00:00,2014-03-18T00:00:00,763,1017,735,selection_fit,797
736,Climate:h4:f2:o794,794,decision,2015-03-24T00:00:00,2014-03-25T00:00:00,763,1017,736,selection_fit,798
737,Climate:h4:f2:o795,795,decision,2015-03-31T00:00:00,2014-04-01T00:00:00,763,1017,737,selection_fit,799
738,Climate:h4:f2:o796,796,decision,2015-04-07T00:00:00,2014-04-08T00:00:00,763,1017,738,selection_fit,800
739,Climate:h4:f2:o797,797,decision,2015-04-14T00:00:00,2014-04-15T00:00:00,763,1017,739,selection_fit,801
740,Climate:h4:f2:o798,798,decision,2015-04-21T00:00:00,2014-04-22T00:00:00,763,1017,740,selection_fit,802
741,Climate:h4:f2:o799,799,decision,2015-04-28T00:00:00,2014-04-29T00:00:00,763,1017,741,selection_fit,803
742,Climate:h4:f2:o800,800,decision,2015-05-05T00:00:00,2014-05-06T00:00:00,763,1017,742,selection_fit,804
743,Climate:h4:f2:o801,801,decision,2015-05-12T00:00:00,2014-05-13T00:00:00,763,1017,743,selection_fit,805
744,Climate:h4:f2:o802,802,decision,2015-05-19T00:00:00,2014-05-20T00:00:00,763,1017,744,selection_fit,806
745,Climate:h4:f2:o803,803,decision,2015-05-26T00:00:00,2014-05-27T00:00:00,763,1017,745,selection_fit,807
746,Climate:h4:f2:o804,804,decision,2015-06-02T00:00:00,2014-06-03T00:00:00,763,1017,746,selection_fit,808
747,Climate:h4:f2:o805,805,decision,2015-06-09T00:00:00,2014-06-10T00:00:00,763,1017,747,selection_fit,809
748,Climate:h4:f2:o806,806,decision,2015-06-16T00:00:00,2014-06-17T00:00:00,763,1017,748,selection_fit,810
749,Climate:h4:f2:o807,807,decision,2015-06-23T00:00:00,2014-06-24T00:00:00,763,1017,749,selection_fit,811
750,Climate:h4:f2:o808,808,decision,2015-06-30T00:00:00,2014-07-01T00:00:00,763,1017,750,selection_fit,812
751,Climate:h4:f2:o809,809,decision,2015-07-07T00:00:00,2014-07-08T00:00:00,763,1017,751,selection_fit,813
752,Climate:h4:f2:o810,810,decision,2015-07-14T00:00:00,2014-07-15T00:00:00,763,1017,752,selection_fit,814
753,Climate:h4:f2:o811,811,decision,2015-07-21T00:00:00,2014-07-22T00:00:00,763,1017,753,selection_fit,815
754,Climate:h4:f2:o812,812,decision,2015-07-28T00:00:00,2014-07-29T00:00:00,763,1017,754,selection_fit,816
755,Climate:h4:f2:o813,813,decision,2015-08-04T00:00:00,2014-08-05T00:00:00,763,1017,755,selection_fit,817
756,Climate:h4:f2:o814,814,decision,2015-08-11T00:00:00,2014-08-12T00:00:00,763,1017,756,selection_fit,818
757,Climate:h4:f2:o815,815,decision,2015-08-18T00:00:00,2014-08-19T00:00:00,763,1017,757,selection_fit,819
758,Climate:h4:f2:o816,816,decision,2015-08-25T00:00:00,2014-08-26T00:00:00,763,1017,758,selection_fit,820
759,Climate:h4:f2:o817,817,decision,2015-09-01T00:00:00,2014-09-02T00:00:00,763,1017,759,selection_fit,821
760,Climate:h4:f2:o818,818,decision,2015-09-08T00:00:00,2014-09-09T00:00:00,763,1017,760,selection_fit,822
761,Climate:h4:f2:o819,819,decision,2015-09-15T00:00:00,2014-09-16T00:00:00,763,1017,761,selection_fit,823
762,Climate:h4:f2:o820,820,decision,2015-09-22T00:00:00,2014-09-23T00:00:00,763,1017,762,selection_fit,824
763,Climate:h4:f2:o821,821,decision,2015-09-29T00:00:00,2014-09-30T00:00:00,763,1017,763,selection_fit,825
764,Climate:h4:f2:o822,822,decision,2015-10-06T00:00:00,2014-10-07T00:00:00,763,1017,764,selection_fit,826
765,Climate:h4:f2:o823,823,decision,2015-10-13T00:00:00,2014-10-14T00:00:00,763,1017,765,selection_fit,827
766,Climate:h4:f2:o824,824,decision,2015-10-20T00:00:00,2014-10-21T00:00:00,763,1017,766,selection_fit,828
767,Climate:h4:f2:o825,825,decision,2015-10-27T00:00:00,2014-10-28T00:00:00,763,1017,767,selection_fit,829
768,Climate:h4:f2:o826,826,decision,2015-11-03T00:00:00,2014-11-04T00:00:00,763,1017,768,selection_fit,830
769,Climate:h4:f2:o827,827,decision,2015-11-10T00:00:00,2014-11-11T00:00:00,763,1017,769,selection_fit,831
770,Climate:h4:f2:o828,828,decision,2015-11-17T00:00:00,2014-11-18T00:00:00,763,1017,770,selection_fit,832
771,Climate:h4:f2:o829,829,decision,2015-11-24T00:00:00,2014-11-25T00:00:00,763,1017,771,selection_fit,833
772,Climate:h4:f2:o830,830,decision,2015-12-01T00:00:00,2014-12-02T00:00:00,763,1017,772,selection_fit,834
773,Climate:h4:f2:o831,831,decision,2015-12-08T00:00:00,2014-12-09T00:00:00,763,1017,773,selection_fit,835
774,Climate:h4:f2:o832,832,decision,2015-12-15T00:00:00,2014-12-16T00:00:00,763,1017,774,selection_fit,836
775,Climate:h4:f2:o833,833,decision,2015-12-22T00:00:00,2014-12-23T00:00:00,763,1017,775,selection_fit,837
776,Climate:h4:f2:o834,834,decision,2015-12-29T00:00:00,2014-12-30T00:00:00,763,1017,776,selection_fit,838
777,Climate:h4:f2:o835,835,decision,2016-01-05T00:00:00,2015-01-06T00:00:00,763,1017,777,selection_fit,839
778,Climate:h4:f2:o836,836,decision,2016-01-12T00:00:00,2015-01-13T00:00:00,763,1017,778,selection_fit,840
779,Climate:h4:f2:o837,837,decision,2016-01-19T00:00:00,2015-01-20T00:00:00,763,1017,779,selection_fit,841
780,Climate:h4:f2:o838,838,decision,2016-01-26T00:00:00,2015-01-27T00:00:00,763,1017,780,selection_fit,842
781,Climate:h4:f2:o839,839,decision,2016-02-02T00:00:00,2015-02-03T00:00:00,763,1017,781,selection_fit,843
782,Climate:h4:f2:o840,840,decision,2016-02-09T00:00:00,2015-02-10T00:00:00,763,1017,782,selection_fit,844
783,Climate:h4:f2:o841,841,decision,2016-02-16T00:00:00,2015-02-17T00:00:00,763,1017,783,selection_fit,845
784,Climate:h4:f2:o842,842,decision,2016-02-23T00:00:00,2015-02-24T00:00:00,763,1017,784,selection_fit,846
785,Climate:h4:f2:o843,843,decision,2016-03-01T00:00:00,2015-03-03T00:00:00,763,1017,785,selection_fit,847
786,Climate:h4:f2:o844,844,decision,2016-03-08T00:00:00,2015-03-10T00:00:00,763,1017,786,selection_fit,848
787,Climate:h4:f2:o845,845,decision,2016-03-15T00:00:00,2015-03-17T00:00:00,763,1017,787,selection_fit,849
788,Climate:h4:f2:o846,846,decision,2016-03-22T00:00:00,2015-03-24T00:00:00,763,1017,788,selection_fit,850
789,Climate:h4:f2:o847,847,decision,2016-03-29T00:00:00,2015-03-31T00:00:00,763,1017,789,selection_fit,851
790,Climate:h4:f2:o848,848,decision,2016-04-05T00:00:00,2015-04-07T00:00:00,763,1017,790,selection_fit,852
791,Climate:h4:f2:o849,849,decision,2016-04-12T00:00:00,2015-04-14T00:00:00,763,1017,791,selection_fit,853
792,Climate:h4:f2:o850,850,decision,2016-04-19T00:00:00,2015-04-21T00:00:00,763,1017,792,selection_fit,854
793,Climate:h4:f2:o851,851,decision,2016-04-26T00:00:00,2015-04-28T00:00:00,763,1017,793,selection_fit,855
794,Climate:h4:f2:o852,852,decision,2016-05-03T00:00:00,2015-05-05T00:00:00,763,1017,794,selection_fit,856
795,Climate:h4:f2:o853,853,decision,2016-05-10T00:00:00,2015-05-12T00:00:00,763,1017,795,selection_fit,857
796,Climate:h4:f2:o854,854,decision,2016-05-17T00:00:00,2015-05-19T00:00:00,763,1017,796,selection_fit,858
797,Climate:h4:f2:o855,855,decision,2016-05-24T00:00:00,2015-05-26T00:00:00,763,1017,797,selection_fit,859
798,Climate:h4:f2:o856,856,decision,2016-05-31T00:00:00,2015-06-02T00:00:00,763,1017,798,selection_fit,860
799,Climate:h4:f2:o857,857,decision,2016-06-07T00:00:00,2015-06-09T00:00:00,763,1017,799,selection_fit,861
800,Climate:h4:f2:o858,858,decision,2016-06-14T00:00:00,2015-06-16T00:00:00,763,1017,800,selection_fit,862
801,Climate:h4:f2:o859,859,decision,2016-06-21T00:00:00,2015-06-23T00:00:00,763,1017,801,selection_fit,863
802,Climate:h4:f2:o860,860,decision,2016-06-28T00:00:00,2015-06-30T00:00:00,763,1017,802,selection_fit,864
803,Climate:h4:f2:o861,861,decision,2016-07-05T00:00:00,2015-07-07T00:00:00,763,1017,803,selection_fit,865
804,Climate:h4:f2:o862,862,decision,2016-07-12T00:00:00,2015-07-14T00:00:00,763,1017,804,selection_fit,866
805,Climate:h4:f2:o863,863,decision,2016-07-19T00:00:00,2015-07-21T00:00:00,763,1017,805,selection_fit,867
806,Climate:h4:f2:o864,864,decision,2016-07-26T00:00:00,2015-07-28T00:00:00,763,1017,806,selection_fit,868
807,Climate:h4:f2:o865,865,decision,2016-08-02T00:00:00,2015-08-04T00:00:00,763,1017,807,selection_fit,869
808,Climate:h4:f2:o866,866,decision,2016-08-09T00:00:00,2015-08-11T00:00:00,763,1017,808,selection_fit,870
809,Climate:h4:f2:o867,867,decision,2016-08-16T00:00:00,2015-08-18T00:00:00,763,1017,809,selection_fit,871
810,Climate:h4:f2:o868,868,decision,2016-08-23T00:00:00,2015-08-25T00:00:00,763,1017,810,selection_fit,872
811,Climate:h4:f2:o869,869,decision,2016-08-30T00:00:00,2015-09-01T00:00:00,763,1017,811,selection_fit,873
812,Climate:h4:f2:o870,870,decision,2016-09-06T00:00:00,2015-09-08T00:00:00,763,1017,812,selection_fit,874
813,Climate:h4:f2:o871,871,decision,2016-09-13T00:00:00,2015-09-15T00:00:00,763,1017,813,selection_fit,875
814,Climate:h4:f2:o872,872,decision,2016-09-20T00:00:00,2015-09-22T00:00:00,763,1017,814,selection_fit,876
815,Climate:h4:f2:o873,873,decision,2016-09-27T00:00:00,2015-09-29T00:00:00,763,1017,815,selection_fit,877
816,Climate:h4:f2:o874,874,decision,2016-10-04T00:00:00,2015-10-06T00:00:00,763,1017,816,selection_fit,878
817,Climate:h4:f2:o875,875,decision,2016-10-11T00:00:00,2015-10-13T00:00:00,763,1017,817,selection_fit,879
818,Climate:h4:f2:o876,876,decision,2016-10-18T00:00:00,2015-10-20T00:00:00,763,1017,818,selection_fit,880
819,Climate:h4:f2:o877,877,decision,2016-10-25T00:00:00,2015-10-27T00:00:00,763,1017,819,selection_fit,881
820,Climate:h4:f2:o878,878,decision,2016-11-01T00:00:00,2015-11-03T00:00:00,763,1017,820,selection_fit,882
821,Climate:h4:f2:o879,879,decision,2016-11-08T00:00:00,2015-11-10T00:00:00,763,1017,821,selection_fit,883
822,Climate:h4:f2:o880,880,decision,2016-11-15T00:00:00,2015-11-17T00:00:00,763,1017,822,selection_fit,884
823,Climate:h4:f2:o881,881,decision,2016-11-22T00:00:00,2015-11-24T00:00:00,763,1017,823,selection_fit,885
824,Climate:h4:f2:o882,882,decision,2016-11-29T00:00:00,2015-12-01T00:00:00,763,1017,824,selection_fit,886
825,Climate:h4:f2:o883,883,decision,2016-12-06T00:00:00,2015-12-08T00:00:00,763,1017,825,selection_fit,887
826,Climate:h4:f2:o884,884,decision,2016-12-13T00:00:00,2015-12-15T00:00:00,763,1017,826,selection_fit,888
827,Climate:h4:f2:o885,885,decision,2016-12-20T00:00:00,2015-12-22T00:00:00,763,1017,827,selection_fit,889
828,Climate:h4:f2:o886,886,decision,2016-12-27T00:00:00,2015-12-29T00:00:00,763,1017,828,selection_fit,890
829,Climate:h4:f2:o887,887,decision,2017-01-03T00:00:00,2016-01-05T00:00:00,763,1017,829,selection_fit,891
830,Climate:h4:f2:o888,888,decision,2017-01-10T00:00:00,2016-01-12T00:00:00,763,1017,830,selection_fit,892
831,Climate:h4:f2:o889,889,decision,2017-01-17T00:00:00,2016-01-19T00:00:00,763,1017,831,selection_fit,893
832,Climate:h4:f2:o890,890,decision,2017-01-24T00:00:00,2016-01-26T00:00:00,763,1017,832,selection_fit,894
833,Climate:h4:f2:o891,891,decision,2017-01-31T00:00:00,2016-02-02T00:00:00,763,1017,833,selection_fit,895
834,Climate:h4:f2:o892,892,decision,2017-02-07T00:00:00,2016-02-09T00:00:00,763,1017,834,selection_fit,896
835,Climate:h4:f2:o893,893,decision,2017-02-14T00:00:00,2016-02-16T00:00:00,763,1017,835,selection_fit,897
836,Climate:h4:f2:o894,894,decision,2017-02-21T00:00:00,2016-02-23T00:00:00,763,1017,836,selection_fit,898
837,Climate:h4:f2:o895,895,decision,2017-02-28T00:00:00,2016-03-01T00:00:00,763,1017,837,selection_fit,899
838,Climate:h4:f2:o896,896,decision,2017-03-07T00:00:00,2016-03-08T00:00:00,763,1017,838,selection_fit,900
839,Climate:h4:f2:o897,897,decision,2017-03-14T00:00:00,2016-03-15T00:00:00,763,1017,839,selection_fit,901
840,Climate:h4:f2:o898,898,decision,2017-03-21T00:00:00,2016-03-22T00:00:00,763,1017,840,selection_fit,902
841,Climate:h4:f2:o899,899,decision,2017-03-28T00:00:00,2016-03-29T00:00:00,763,1017,841,selection_fit,903
842,Climate:h4:f2:o900,900,decision,2017-04-04T00:00:00,2016-04-05T00:00:00,763,1017,842,selection_fit,904
843,Climate:h4:f2:o901,901,decision,2017-04-11T00:00:00,2016-04-12T00:00:00,763,1017,843,selection_fit,905
844,Climate:h4:f2:o902,902,decision,2017-04-18T00:00:00,2016-04-19T00:00:00,763,1017,844,selection_fit,906
845,Climate:h4:f2:o903,903,decision,2017-04-25T00:00:00,2016-04-26T00:00:00,763,1017,845,selection_fit,907
846,Climate:h4:f2:o904,904,decision,2017-05-02T00:00:00,2016-05-03T00:00:00,763,1017,846,selection_fit,908
847,Climate:h4:f2:o905,905,decision,2017-05-09T00:00:00,2016-05-10T00:00:00,763,1017,847,selection_fit,909
848,Climate:h4:f2:o906,906,decision,2017-05-16T00:00:00,2016-05-17T00:00:00,763,1017,848,selection_fit,910
849,Climate:h4:f2:o907,907,decision,2017-05-23T00:00:00,2016-05-24T00:00:00,763,1017,849,selection_fit,911
850,Climate:h4:f2:o908,908,decision,2017-05-30T00:00:00,2016-05-31T00:00:00,763,1017,850,selection_fit,912
851,Climate:h4:f2:o909,909,decision,2017-06-06T00:00:00,2016-06-07T00:00:00,763,1017,851,selection_fit,913
852,Climate:h4:f2:o910,910,decision,2017-06-13T00:00:00,2016-06-14T00:00:00,763,1017,852,selection_fit,914
853,Climate:h4:f2:o911,911,decision,2017-06-20T00:00:00,2016-06-21T00:00:00,763,1017,853,selection_fit,915
854,Climate:h4:f2:o912,912,decision,2017-06-27T00:00:00,2016-06-28T00:00:00,763,1017,854,selection_fit,916
855,Climate:h4:f2:o913,913,decision,2017-07-04T00:00:00,2016-07-05T00:00:00,763,1017,855,selection_fit,917
856,Climate:h4:f2:o914,914,decision,2017-07-11T00:00:00,2016-07-12T00:00:00,763,1017,856,selection_fit,918
857,Climate:h4:f2:o915,915,decision,2017-07-18T00:00:00,2016-07-19T00:00:00,763,1017,857,selection_fit,919
858,Climate:h4:f2:o916,916,decision,2017-07-25T00:00:00,2016-07-26T00:00:00,763,1017,858,selection_fit,920
859,Climate:h4:f2:o917,917,decision,2017-08-01T00:00:00,2016-08-02T00:00:00,763,1017,859,selection_fit,921
860,Climate:h4:f2:o918,918,decision,2017-08-08T00:00:00,2016-08-09T00:00:00,763,1017,860,selection_fit,922
861,Climate:h4:f2:o919,919,decision,2017-08-15T00:00:00,2016-08-16T00:00:00,763,1017,861,selection_fit,923
862,Climate:h4:f2:o920,920,decision,2017-08-22T00:00:00,2016-08-23T00:00:00,763,1017,862,selection_fit,924
863,Climate:h4:f2:o921,921,decision,2017-08-29T00:00:00,2016-08-30T00:00:00,763,1017,863,selection_fit,925
864,Climate:h4:f2:o922,922,decision,2017-09-05T00:00:00,2016-09-06T00:00:00,763,1017,864,selection_fit,926
865,Climate:h4:f2:o923,923,decision,2017-09-12T00:00:00,2016-09-13T00:00:00,763,1017,865,selection_fit,927
866,Climate:h4:f2:o924,924,decision,2017-09-19T00:00:00,2016-09-20T00:00:00,763,1017,866,selection_fit,928
867,Climate:h4:f2:o925,925,decision,2017-09-26T00:00:00,2016-09-27T00:00:00,763,1017,867,selection_fit,929
868,Climate:h4:f2:o926,926,decision,2017-10-03T00:00:00,2016-10-04T00:00:00,763,1017,868,selection_fit,930
869,Climate:h4:f2:o927,927,decision,2017-10-10T00:00:00,2016-10-11T00:00:00,763,1017,869,selection_fit,931
870,Climate:h4:f2:o928,928,decision,2017-10-17T00:00:00,2016-10-18T00:00:00,763,1017,870,selection_fit,932
871,Climate:h4:f2:o929,929,decision,2017-10-24T00:00:00,2016-10-25T00:00:00,763,1017,871,selection_fit,933
872,Climate:h4:f2:o930,930,decision,2017-10-31T00:00:00,2016-11-01T00:00:00,763,1017,872,selection_fit,934
873,Climate:h4:f2:o931,931,decision,2017-11-07T00:00:00,2016-11-08T00:00:00,763,1017,873,selection_fit,935
874,Climate:h4:f2:o932,932,decision,2017-11-14T00:00:00,2016-11-15T00:00:00,763,1017,874,selection_fit,936
875,Climate:h4:f2:o933,933,decision,2017-11-21T00:00:00,2016-11-22T00:00:00,763,1017,875,selection_fit,937
876,Climate:h4:f2:o934,934,decision,2017-11-28T00:00:00,2016-11-29T00:00:00,763,1017,876,selection_fit,938
877,Climate:h4:f2:o935,935,decision,2017-12-05T00:00:00,2016-12-06T00:00:00,763,1017,877,selection_fit,939
878,Climate:h4:f2:o936,936,decision,2017-12-12T00:00:00,2016-12-13T00:00:00,763,1017,878,selection_fit,940
879,Climate:h4:f2:o937,937,decision,2017-12-19T00:00:00,2016-12-20T00:00:00,763,1017,879,selection_fit,941
880,Climate:h4:f2:o938,938,decision,2017-12-26T00:00:00,2016-12-27T00:00:00,763,1017,880,selection_fit,942
881,Climate:h4:f2:o939,939,decision,2018-01-02T00:00:00,2017-01-03T00:00:00,763,1017,881,selection_fit,943
882,Climate:h4:f2:o940,940,decision,2018-01-09T00:00:00,2017-01-10T00:00:00,763,1017,882,selection_fit,944
883,Climate:h4:f2:o941,941,decision,2018-01-16T00:00:00,2017-01-17T00:00:00,763,1017,883,selection_fit,945
884,Climate:h4:f2:o942,942,decision,2018-01-23T00:00:00,2017-01-24T00:00:00,763,1017,884,selection_fit,946
885,Climate:h4:f2:o943,943,decision,2018-01-30T00:00:00,2017-01-31T00:00:00,763,1017,885,selection_fit,947
886,Climate:h4:f2:o944,944,decision,2018-02-06T00:00:00,2017-02-07T00:00:00,763,1017,886,selection_fit,948
887,Climate:h4:f2:o945,945,decision,2018-02-13T00:00:00,2017-02-14T00:00:00,763,1017,887,selection_fit,949
888,Climate:h4:f2:o946,946,decision,2018-02-20T00:00:00,2017-02-21T00:00:00,763,1017,888,selection_fit,950
889,Climate:h4:f2:o947,947,decision,2018-02-27T00:00:00,2017-02-28T00:00:00,763,1017,889,selection_fit,951
890,Climate:h4:f2:o948,948,decision,2018-03-06T00:00:00,2017-03-07T00:00:00,763,1017,890,selection_fit,952
891,Climate:h4:f2:o949,949,decision,2018-03-13T00:00:00,2017-03-14T00:00:00,763,1017,891,selection_fit,953
892,Climate:h4:f2:o950,950,decision,2018-03-20T00:00:00,2017-03-21T00:00:00,763,1017,892,selection_fit,954
893,Climate:h4:f2:o951,951,decision,2018-03-27T00:00:00,2017-03-28T00:00:00,763,1017,893,selection_fit,955
894,Climate:h4:f2:o952,952,decision,2018-04-03T00:00:00,2017-04-04T00:00:00,763,1017,894,selection_fit,956
895,Climate:h4:f2:o953,953,decision,2018-04-10T00:00:00,2017-04-11T00:00:00,763,1017,895,selection_fit,957
896,Climate:h4:f2:o954,954,decision,2018-04-17T00:00:00,2017-04-18T00:00:00,763,1017,896,selection_fit,958
897,Climate:h4:f2:o955,955,decision,2018-04-24T00:00:00,2017-04-25T00:00:00,763,1017,897,selection_fit,959
898,Climate:h4:f2:o956,956,decision,2018-05-01T00:00:00,2017-05-02T00:00:00,763,1017,898,selection_fit,960
899,Climate:h4:f2:o957,957,decision,2018-05-08T00:00:00,2017-05-09T00:00:00,763,1017,899,selection_fit,961
900,Climate:h4:f2:o958,958,decision,2018-05-15T00:00:00,2017-05-16T00:00:00,763,1017,900,selection_fit,962
901,Climate:h4:f2:o959,959,decision,2018-05-22T00:00:00,2017-05-23T00:00:00,763,1017,901,selection_fit,963
902,Climate:h4:f2:o960,960,decision,2018-05-29T00:00:00,2017-05-30T00:00:00,763,1017,902,selection_fit,964
903,Climate:h4:f2:o961,961,decision,2018-06-05T00:00:00,2017-06-06T00:00:00,763,1017,903,selection_fit,965
904,Climate:h4:f2:o962,962,decision,2018-06-12T00:00:00,2017-06-13T00:00:00,763,1017,904,selection_fit,966
905,Climate:h4:f2:o963,963,decision,2018-06-19T00:00:00,2017-06-20T00:00:00,763,1017,905,selection_fit,967
906,Climate:h4:f2:o964,964,decision,2018-06-26T00:00:00,2017-06-27T00:00:00,763,1017,906,selection_fit,968
907,Climate:h4:f2:o965,965,decision,2018-07-03T00:00:00,2017-07-04T00:00:00,763,1017,907,selection_fit,969
908,Climate:h4:f2:o966,966,decision,2018-07-10T00:00:00,2017-07-11T00:00:00,763,1017,908,selection_fit,970
909,Climate:h4:f2:o967,967,decision,2018-07-17T00:00:00,2017-07-18T00:00:00,763,1017,909,selection_fit,971
910,Climate:h4:f2:o968,968,decision,2018-07-24T00:00:00,2017-07-25T00:00:00,763,1017,910,selection_fit,972
911,Climate:h4:f2:o969,969,decision,2018-07-31T00:00:00,2017-08-01T00:00:00,763,1017,911,selection_fit,973
912,Climate:h4:f2:o970,970,decision,2018-08-07T00:00:00,2017-08-08T00:00:00,763,1017,912,selection_fit,974
913,Climate:h4:f2:o971,971,decision,2018-08-14T00:00:00,2017-08-15T00:00:00,763,1017,913,selection_fit,975
914,Climate:h4:f2:o972,972,decision,2018-08-21T00:00:00,2017-08-22T00:00:00,763,1017,914,selection_fit,976
915,Climate:h4:f2:o973,973,decision,2018-08-28T00:00:00,2017-08-29T00:00:00,763,1017,915,selection_fit,977
916,Climate:h4:f2:o974,974,decision,2018-09-04T00:00:00,2017-09-05T00:00:00,763,1017,916,selection_fit,978
917,Climate:h4:f2:o975,975,decision,2018-09-11T00:00:00,2017-09-12T00:00:00,763,1017,917,selection_fit,979
918,Climate:h4:f2:o976,976,decision,2018-09-18T00:00:00,2017-09-19T00:00:00,763,1017,918,selection_fit,980
919,Climate:h4:f2:o977,977,decision,2018-09-25T00:00:00,2017-09-26T00:00:00,763,1017,919,selection_fit,981
920,Climate:h4:f2:o978,978,decision,2018-10-02T00:00:00,2017-10-03T00:00:00,763,1017,920,selection_fit,982
921,Climate:h4:f2:o979,979,decision,2018-10-09T00:00:00,2017-10-10T00:00:00,763,1017,921,selection_fit,983
922,Climate:h4:f2:o980,980,decision,2018-10-16T00:00:00,2017-10-17T00:00:00,763,1017,922,selection_fit,984
923,Climate:h4:f2:o981,981,decision,2018-10-23T00:00:00,2017-10-24T00:00:00,763,1017,923,selection_fit,985
924,Climate:h4:f2:o982,982,decision,2018-10-30T00:00:00,2017-10-31T00:00:00,763,1017,924,selection_fit,986
925,Climate:h4:f2:o983,983,decision,2018-11-06T00:00:00,2017-11-07T00:00:00,763,1017,925,selection_fit,987
926,Climate:h4:f2:o984,984,decision,2018-11-13T00:00:00,2017-11-14T00:00:00,763,1017,926,selection_fit,988
927,Climate:h4:f2:o985,985,decision,2018-11-20T00:00:00,2017-11-21T00:00:00,763,1017,927,selection_fit,989
928,Climate:h4:f2:o986,986,decision,2018-11-27T00:00:00,2017-11-28T00:00:00,763,1017,928,selection_fit,990
929,Climate:h4:f2:o987,987,decision,2018-12-04T00:00:00,2017-12-05T00:00:00,763,1017,929,selection_fit,991
930,Climate:h4:f2:o988,988,decision,2018-12-11T00:00:00,2017-12-12T00:00:00,763,1017,930,selection_fit,992
